Date,NAV
2006-04-03,116.61000
2006-04-04,116.98000
2006-04-05,117.62000
2006-04-07,116.08000
2006-04-10,116.81000
2006-04-12,113.56000
2006-04-13,111.20000
2006-04-17,113.10000
2006-04-18,115.04000
2006-04-19,115.56000
2006-04-20,116.40000
2006-04-21,115.99000
2006-04-24,115.32000
2006-04-25,113.67000
2006-04-26,115.47000
2006-04-27,114.21000
2006-04-28,113.89000
2006-05-02,116.65000
2006-05-03,117.44000
2006-05-04,117.24000
2006-05-05,118.10000
2006-05-08,118.49000
2006-05-09,118.58000
2006-05-10,119.15000
2006-05-11,118.14000
2006-05-12,117.04000
2006-05-15,112.79000
2006-05-16,112.19000
2006-05-17,115.63000
2006-05-18,108.46000
2006-05-19,103.36000
2006-05-22,98.55000
2006-05-23,101.11000
2006-05-24,99.84000
2006-05-25,100.36000
2006-05-26,101.81000
2006-05-29,102.49000
2006-05-30,101.69000
2006-05-31,99.17000
2006-06-01,96.08000
2006-06-02,98.58000
2006-06-05,96.60000
2006-06-06,94.70000
2006-06-07,91.73000
2006-06-08,87.65000
2006-06-09,91.42000
2006-06-12,88.79000
2006-06-13,85.01000
2006-06-14,83.45000
2006-06-15,88.55000
2006-06-16,91.61000
2006-06-19,92.96000
2006-06-20,91.61000
2006-06-21,93.46000
2006-06-22,95.27000
2006-06-23,95.17000
2006-06-26,91.88000
2006-06-27,92.53000
2006-06-28,92.24000
2006-06-29,92.50000
2006-06-30,95.44000
2006-07-03,95.87000
2006-07-04,95.85000
2006-07-05,97.29000
2006-07-06,96.09000
2006-07-07,94.28000
2006-07-10,95.59000
2006-07-11,95.24000
2006-07-12,97.09000
2006-07-13,96.42000
2006-07-14,95.33000
2006-07-17,92.83000
2006-07-18,92.11000
2006-07-19,89.87000
2006-07-20,92.65000
2006-07-21,90.91000
2006-07-24,91.74000
2006-07-25,93.38000
2006-07-26,94.80000
2006-07-27,95.62000
2006-07-28,95.69000
2006-07-31,96.59000
2006-08-01,96.62000
2006-08-02,97.74000
2006-08-03,98.23000
2006-08-04,97.86000
2006-08-07,97.52000
2006-08-08,99.31000
2006-08-09,100.87000
2006-08-10,101.27000
2006-08-11,101.72000
2006-08-14,102.66000
2006-08-16,103.84000
2006-08-17,103.83000
2006-08-18,104.18000
2006-08-21,104.73000
2006-08-22,104.28000
2006-08-23,103.59000
2006-08-24,104.46000
2006-08-25,104.91000
2006-08-28,105.30000
2006-08-29,105.70000
2006-08-30,105.97000
2006-08-31,105.70000
2006-09-01,106.31000
2006-09-04,107.75000
2006-09-05,107.86000
2006-09-06,107.95000
2006-09-07,107.25000
2006-09-08,108.14000
2006-09-11,105.47000
2006-09-12,106.46000
2006-09-13,108.54000
2006-09-14,109.03000
2006-09-15,109.77000
2006-09-18,109.97000
2006-09-19,108.60000
2006-09-20,109.45000
2006-09-21,110.40000
2006-09-22,110.17000
2006-09-25,109.84000
2006-09-26,110.83000
2006-09-27,111.10000
2006-09-28,111.37000
2006-09-29,111.84000
2006-10-03,111.36000
2006-10-04,110.20000
2006-10-05,111.61000
2006-10-06,111.94000
2006-10-09,112.38000
2006-10-10,112.57000
2006-10-11,112.19000
2006-10-12,113.81000
2006-10-13,114.66000
2006-10-16,115.30000
2006-10-17,115.40000
2006-10-18,115.43000
2006-10-19,114.64000
2006-10-20,114.81000
2006-10-23,115.10000
2006-10-26,115.90000
2006-10-27,117.38000
2006-10-30,117.85000
2006-10-31,117.62000
2006-11-01,118.96000
2006-11-02,119.42000
2006-11-03,119.51000
2006-11-06,119.88000
2006-11-07,119.41000
2006-11-08,118.36000
2006-11-09,118.69000
2006-11-10,119.49000
2006-11-12,121.59000
2006-11-13,120.62000
2006-11-14,120.92000
2006-11-15,121.45000
2006-11-16,121.67000
2006-11-17,120.95000
2006-11-20,120.26000
2006-11-21,122.02000
2006-11-22,123.12000
2006-11-23,123.26000
2006-11-24,123.53000
2006-11-27,124.25000
2006-11-28,122.87000
2006-11-29,123.72000
2006-11-30,124.34000
2006-12-01,125.58000
2006-12-04,126.60000
2006-12-05,126.77000
2006-12-06,126.73000
2006-12-07,126.56000
2006-12-08,125.31000
2006-12-11,121.59000
2006-12-12,117.29000
2006-12-13,119.52000
2006-12-14,121.73000
2006-12-15,122.77000
2006-12-18,123.09000
2006-12-19,120.56000
2006-12-20,120.19000
2006-12-21,120.45000
2006-12-22,121.26000
2006-12-26,122.85000
2006-12-27,124.16000
2006-12-28,124.55000
2006-12-29,124.28000
2007-01-02,125.56000
2007-01-03,125.98000
2007-01-04,125.48000
2007-01-05,125.38000
2007-01-08,123.64000
2007-01-09,122.93000
2007-01-10,121.27000
2007-01-11,123.30000
2007-01-12,126.58000
2007-01-15,127.24000
2007-01-16,127.58000
2007-01-17,128.43000
2007-01-18,129.01000
