Date,NAV
2021-02-22,10.00310
2021-02-23,10.00340
2021-02-24,10.00590
2021-02-25,10.00480
2021-02-26,10.00430
2021-03-01,10.00450
2021-03-02,10.00640
2021-03-03,10.00690
2021-03-04,10.00840
2021-03-05,10.00770
2021-03-08,10.00420
2021-03-09,10.00560
2021-03-10,10.00610
2021-03-12,10.00100
2021-03-15,9.98790
2021-03-16,9.98590
2021-03-17,9.98610
2021-03-18,9.98910
2021-03-19,9.99930
2021-03-22,9.99690
2021-03-23,10.00350
2021-03-24,10.00730
2021-03-25,10.00900
2021-03-26,10.00950
2021-03-30,10.01780
2021-03-31,10.01980
2021-04-05,10.02280
2021-04-06,10.03170
2021-04-07,10.02610
2021-04-08,10.02660
2021-04-09,10.02760
2021-04-12,10.01950
2021-04-15,10.01990
2021-04-16,10.01780
2021-04-19,10.02320
2021-04-20,10.02430
2021-04-22,10.02900
2021-04-23,10.03410
2021-04-26,10.02540
2021-04-27,10.02920
2021-04-28,10.03210
2021-04-29,10.03380
2021-04-30,10.03780
2021-05-03,10.02830
2021-05-04,10.02800
2021-05-05,10.02910
2021-05-06,10.03200
2021-05-07,10.03140
2021-05-10,10.02730
2021-05-11,10.02980
2021-05-12,10.03030
2021-05-14,10.02690
2021-05-17,10.02710
2021-05-18,10.03220
2021-05-19,10.03450
2021-05-20,10.03620
2021-05-21,10.03610
2021-05-24,10.02790
2021-05-25,10.03010
2021-05-27,10.03140
2021-05-28,10.03120
2021-05-31,10.02550
2021-06-01,10.02510
2021-06-02,10.02360
2021-06-03,10.02690
2021-06-04,10.02960
2021-06-07,10.03060
2021-06-08,10.03260
2021-06-09,10.03710
2021-06-10,10.04100
2021-06-11,10.04200
2021-06-14,10.02790
2021-06-15,10.02450
2021-06-16,10.02090
2021-06-17,10.01970
2021-06-18,10.02200
2021-06-21,10.02680
2021-06-22,10.02630
2021-06-23,10.02740
2021-06-24,10.02850
2021-06-25,10.02930
2021-06-28,10.02620
2021-06-29,10.02550
2021-06-30,10.02610
2021-07-01,10.02560
2021-07-02,10.02740
2021-07-05,10.02890
2021-07-06,10.02920
2021-07-07,10.03110
2021-07-08,10.03460
2021-07-09,10.03560
2021-07-12,10.02700
2021-07-13,10.02980
2021-07-14,10.03250
2021-07-15,10.03460
2021-07-16,10.03840
2021-07-19,10.02730
2021-07-20,10.03010
2021-07-22,10.03100
2021-07-23,10.03240
2021-07-26,10.02660
2021-07-27,10.02850
2021-07-28,10.02780
2021-07-29,10.02960
2021-07-30,10.03060
2021-08-02,10.02790
2021-08-03,10.02820
2021-08-04,10.03020
2021-08-05,10.03110
2021-08-06,10.02850
2021-08-09,10.02710
2021-08-10,10.03090
2021-08-11,10.03300
2021-08-12,10.03500
2021-08-13,10.03850
2021-08-17,10.03070
2021-08-18,10.03400
2021-08-20,10.03640
2021-08-23,10.02810
2021-08-24,10.02900
2021-08-25,10.02970
2021-08-26,10.03010
2021-08-27,10.03130
2021-08-30,10.03150
2021-08-31,10.03270
2021-09-01,10.03690
2021-09-02,10.03950
2021-09-03,10.03910
2021-09-06,10.02690
2021-09-07,10.02770
2021-09-08,10.02830
2021-09-09,10.02930
2021-09-13,10.02760
2021-09-14,10.02670
2021-09-15,10.02860
2021-09-16,10.02950
2021-09-17,10.03050
2021-09-20,10.02790
2021-09-21,10.02770
2021-09-22,10.02730
2021-09-23,10.02830
2021-09-24,10.02490
2021-09-27,10.02410
2021-09-28,10.02610
2021-09-29,10.02650
2021-09-30,10.02910
2021-10-01,10.02660
2021-10-04,10.02780
2021-10-05,10.02680
2021-10-06,10.02710
2021-10-07,10.02760
2021-10-08,10.02900
2021-10-11,10.02780
2021-10-12,10.03040
2021-10-13,10.03290
2021-10-14,10.03360
2021-10-18,10.02570
2021-10-20,10.02440
2021-10-21,10.02800
2021-10-22,10.02920
2021-10-25,10.02660
2021-10-26,10.02620
2021-10-27,10.02600
2021-10-28,10.02520
2021-10-29,10.02310
2021-11-01,10.02510
2021-11-02,10.02640
2021-11-03,10.02800
2021-11-08,10.03500
2021-11-09,10.03750
2021-11-10,10.03880
2021-11-11,10.03950
2021-11-12,10.04040
2021-11-15,10.02760
2021-11-16,10.02790
2021-11-17,10.02820
2021-11-18,10.02980
2021-11-22,10.02830
2021-11-23,10.02900
2021-11-24,10.02880
2021-11-25,10.02930
2021-11-26,10.03070
2021-11-29,10.02740
2021-11-30,10.02810
2021-12-01,10.02930
2021-12-02,10.03140
2021-12-03,10.03200
2021-12-06,10.02670
2021-12-07,10.02770
2021-12-08,10.02980
2021-12-09,10.03050
2021-12-10,10.03070
2021-12-13,10.02770
2021-12-14,10.02870
2021-12-15,10.02970
2021-12-16,10.02970
2021-12-17,10.03030
2021-12-20,10.02660
2021-12-21,10.02430
2021-12-22,10.02430
2021-12-23,10.02500
2021-12-24,10.02590
2021-12-27,10.02870
2021-12-28,10.02880
2021-12-29,10.03080
2021-12-30,10.03140
2021-12-31,10.03400
2022-01-03,10.02820
2022-01-04,10.02410
2022-01-05,10.02480
2022-01-06,10.02410
2022-01-07,10.02450
2022-01-10,10.02520
2022-01-11,10.02800
2022-01-12,10.02910
2022-01-13,10.03330
2022-01-14,10.03470
2022-01-17,10.02460
2022-01-18,10.02460
2022-01-19,10.02500
2022-01-20,10.02720
2022-01-21,10.02820
2022-01-24,10.02840
2022-01-25,10.03060
2022-01-27,10.02850
2022-01-28,10.02920
2022-01-31,10.03200
2022-02-01,10.02300
2022-02-02,10.01850
2022-02-03,10.01950
2022-02-04,10.02040
2022-02-08,10.03050
2022-02-09,10.03220
2022-02-10,10.04640
2022-02-11,10.05040
2022-02-14,10.02870
2022-02-15,10.02980
2022-02-16,10.03160
2022-02-17,10.03240
2022-02-18,10.03400
2022-02-21,10.02790
2022-02-22,10.02810
2022-02-23,10.02970
2022-02-24,10.03030
2022-02-25,10.03140
2022-02-28,10.02680
2022-03-02,10.02660
2022-03-03,10.02470
2022-03-04,10.02590
2022-03-07,10.02320
2022-03-08,10.02340
2022-03-09,10.02460
2022-03-10,10.02830
2022-03-11,10.02910
2022-03-14,10.02950
2022-03-15,10.03690
2022-03-16,10.03990
2022-03-17,10.04240
2022-03-21,10.02940
2022-03-22,10.02890
2022-03-23,10.03030
2022-03-24,10.03180
2022-03-25,10.03420
2022-03-28,10.02560
2022-03-29,10.02720
2022-03-30,10.03140
2022-03-31,10.03230
2022-04-04,10.02900
